"","Value","Std.Error","DF","t.value","pval","scfa_var","Var","Strain","adj.pval"
"Propionic acid.Veillonella.sp..oral.taxon.158.St_Abundance",-0.884832496732942,1.64779835114196,43,-0.536978627342197,0.594050201813767,"Propionic acid","St_Abundance","Veillonella.sp..oral.taxon.158",0.683393841069065
"Propionic acid.Veillonella.rogosae.St_Abundance",-1.10152664599646,1.65929989667129,43,-0.663850246845807,0.510330116040942,"Propionic acid","St_Abundance","Veillonella.rogosae",0.615048087886785
"Propionic acid.Raoultella.ornithinolytica.St_Abundance",-0.818015641642802,1.40282713026882,43,-0.58311934805969,0.562858912842961,"Propionic acid","St_Abundance","Raoultella.ornithinolytica",0.659890974292234
"Propionic acid.Haemophilus.parainfluenzae.St_Abundance",3.58584245333309,1.13391173505098,43,3.16236470837113,0.00286850156861448,"Propionic acid","St_Abundance","Haemophilus.parainfluenzae",0.00932456305053654
"Propionic acid.Lactobacillus.plantarum.St_Abundance",-1.5683975910726,0.411758554697505,43,-3.80902247975106,0.000438484558755858,"Propionic acid","St_Abundance","Lactobacillus.plantarum",0.00145678341008145
"Propionic acid.Clostridium.neonatale.St_Abundance",-0.773584635125019,1.03819514744796,43,-0.745124495165101,0.460249994586798,"Propionic acid","St_Abundance","Clostridium.neonatale",0.570268657676382
"Propionic acid.Sellimonas.sp..VE303.03.St_Abundance",-0.341164586708866,0.593145677230854,43,-0.575178408618974,0.568168340539491,"Propionic acid","St_Abundance","Sellimonas.sp..VE303.03",0.663634012387831
"Propionic acid.Veillonella.sp..HF34.St_Abundance",0.479225867188108,0.773888029017456,43,0.619244450384565,0.53902261447685,"Propionic acid","St_Abundance","Veillonella.sp..HF34",0.640875392434191
"Propionic acid.X.Clostridium..sp..VE303.04.St_Abundance",0.0990915738153448,0.28759642211773,43,0.344550787821626,0.73211162085372,"Propionic acid","St_Abundance","X.Clostridium..sp..VE303.04",0.794713424617089
"Propionic acid.Bifidobacterium.longum.St_Abundance",0.50423726641092,0.388267828545958,43,1.29868412816808,0.20097393158859,"Propionic acid","St_Abundance","Bifidobacterium.longum",0.294382058496971
"Propionic acid.Veillonella.atypica.St_Abundance",0.107030157029658,0.645552668455529,43,0.165796165455756,0.869094450038171,"Propionic acid","St_Abundance","Veillonella.atypica",0.89813873757158
"Propionic acid.Streptococcus.parasanguinis.St_Abundance",-0.936593988440659,1.61151829424328,43,-0.581187313719239,0.564148415195697,"Propionic acid","St_Abundance","Streptococcus.parasanguinis",0.660614000855053
"Propionic acid.Veillonella.sp..MP19D1_02.09.St_Abundance",-0.424253247169986,0.706480789739894,43,-0.600516324479514,0.551314372423695,"Propionic acid","St_Abundance","Veillonella.sp..MP19D1_02.09",0.650997193025107
"Propionic acid.Blautia.sp..MP351A5.St_Abundance",0.125022753186867,1.0744182493801,43,0.116363207027618,0.907906464860874,"Propionic acid","St_Abundance","Blautia.sp..MP351A5",0.927387235987194
"Propionic acid.Lactobacillus.fermentum.St_Abundance",-1.29229013534205,0.744633266573933,43,-1.73547193410778,0.0898196237976167,"Propionic acid","St_Abundance","Lactobacillus.fermentum",0.160398518706701
"Propionic acid.Streptomyces.flaveus.St_Abundance",-5.7966820050843,7.73552096063177,43,-0.749358968139991,0.457721017481175,"Propionic acid","St_Abundance","Streptomyces.flaveus",0.568497988756228
"Propionic acid.Pediococcus.acidilactici.St_Abundance",-1.80601120076643,0.964080209671244,43,-1.87329973445081,0.0678344020930047,"Propionic acid","St_Abundance","Pediococcus.acidilactici",0.131736375079169
"Propionic acid.Lactobacillus.casei.St_Abundance",-8.78848332863462,6.81182261185061,43,-1.29018088541313,0.203883092241285,"Propionic acid","St_Abundance","Lactobacillus.casei",0.297626397149497
"Propionic acid.Bifidobacterium.breve.St_Abundance",-0.159651706232666,0.579478900474168,43,-0.27550909291439,0.78424481100878,"Propionic acid","St_Abundance","Bifidobacterium.breve",0.833303296983778
"Propionic acid.Lachnoclostridium.sp..MP429E6.St_Abundance",-0.841912171893834,0.539980950711216,43,-1.55915161596894,0.12629096604273,"Propionic acid","St_Abundance","Lachnoclostridium.sp..MP429E6",0.201464160115783
"Propionic acid.Veillonella.dispar.St_Abundance",-0.364420594406187,1.84780555898863,43,-0.197218042035574,0.844586196183689,"Propionic acid","St_Abundance","Veillonella.dispar",0.879990041292183
"Propionic acid.Veillonella.infantium.St_Abundance",0.307718465925551,1.93168505403231,43,0.159300536742883,0.874177995031969,"Propionic acid","St_Abundance","Veillonella.infantium",0.902006798039261
"Propionic acid.Blautia.sp..MP624D4_ig1.St_Abundance",0.359051074339387,0.770944444979236,43,0.465728855921723,0.643760049655206,"Propionic acid","St_Abundance","Blautia.sp..MP624D4_ig1",0.724230055862106
"Propionic acid.Sutterella.wadsworthensis.St_Abundance",-0.162799294775997,0.372373213840791,43,-0.437193892377024,0.664158643998681,"Propionic acid","St_Abundance","Sutterella.wadsworthensis",0.737999377760206
"Propionic acid.Bacteroides.fragilis.St_Abundance",0.533805480396429,0.290689615209036,43,1.8363417627168,0.0732268150079078,"Propionic acid","St_Abundance","Bacteroides.fragilis",0.138068544914992
"Propionic acid.Flavonifractor.sp..VE303.08.St_Abundance",0.317391459853015,0.290418000884091,43,1.09287805468949,0.280532454889367,"Propionic acid","St_Abundance","Flavonifractor.sp..VE303.08",0.382061208661458
"Propionic acid.Streptococcus.mutans.St_Abundance",0.268709972912351,3.52438707802611,43,0.0762430365800927,0.939579383823681,"Propionic acid","St_Abundance","Streptococcus.mutans",0.953547885182069
"Propionic acid.Blautia.sp..HF17.St_Abundance",0.614919187783156,0.645007406088153,43,0.953352135152252,0.345740402778443,"Propionic acid","St_Abundance","Blautia.sp..HF17",0.453175682842952
"Propionic acid.Blautia.sp..CAG.257.St_Abundance",0.98753081334084,1.45806861796086,43,0.677286926812762,0.501851778925077,"Propionic acid","St_Abundance","Blautia.sp..CAG.257",0.607257436839776
"Propionic acid.Eggerthella.sp..MP163B1.St_Abundance",0.277910526045313,1.76613198646587,43,0.157355468433267,0.875701282079152,"Propionic acid","St_Abundance","Eggerthella.sp..MP163B1",0.902458745537377
"Propionic acid.Anaerostipes.sp..MP172A5.St_Abundance",1.0188298929799,1.77499679430519,43,0.573989708741256,0.568965251880092,"Propionic acid","St_Abundance","Anaerostipes.sp..MP172A5",0.664037510097474
"Propionic acid.Streptococcus.sp..MP628A10_ig1.St_Abundance",-0.503249114549862,1.10488401440137,43,-0.455476871771488,0.651057941390468,"Propionic acid","St_Abundance","Streptococcus.sp..MP628A10_ig1",0.7299434868146
"Propionic acid.Streptococcus.sp..MP494C11.St_Abundance",-1.0480063017254,1.0333701655227,43,-1.01416349793232,0.316177491756777,"Propionic acid","St_Abundance","Streptococcus.sp..MP494C11",0.420407998962153
"Propionic acid.Blautia.hominis.St_Abundance",0.0518564488466256,1.14059252542086,43,0.0454644824430103,0.963947573420757,"Propionic acid","St_Abundance","Blautia.hominis",0.972919287655798
"Propionic acid.Blautia.marasmi.St_Abundance",-0.21370145570796,1.15613933782247,43,-0.184840571302119,0.854223143419053,"Propionic acid","St_Abundance","Blautia.marasmi",0.887077879704401
"Propionic acid.Blautia.sp..MP87F8_2.St_Abundance",-0.479550152536202,2.56313325631236,43,-0.187095287127655,0.852465925394971,"Propionic acid","St_Abundance","Blautia.sp..MP87F8_2",0.885761550281161
"Propionic acid.Lactobacillus.paracasei.St_Abundance",-1.47256270836617,1.05038889087316,43,-1.40192144182149,0.168116405257635,"Propionic acid","St_Abundance","Lactobacillus.paracasei",0.254602408632115
"Propionic acid.Klebsiella.michiganensis.St_Abundance",-0.275912708359657,0.249535517972184,43,-1.10570515412725,0.275002317160622,"Propionic acid","St_Abundance","Klebsiella.michiganensis",0.376023576525748
"Propionic acid.Parabacteroides.distasonis.St_Abundance",1.15611808824146,0.389044288359925,43,2.97168760172588,0.00483419380995097,"Propionic acid","St_Abundance","Parabacteroides.distasonis",0.015436993119508
"Propionic acid.Bifidobacterium.animalis.St_Abundance",0.323510089835426,1.03493544547099,43,0.312589631798918,0.756103436814219,"Propionic acid","St_Abundance","Bifidobacterium.animalis",0.81343509794643
"Propionic acid.Parasutterella.excrementihominis.St_Abundance",1.40185592894853,0.699969225745344,43,2.00273937394291,0.0515357625478294,"Propionic acid","St_Abundance","Parasutterella.excrementihominis",0.107965482859321
"Propionic acid.Burkholderiales.bacterium.1_1_47.St_Abundance",1.03867961986902,0.730166377599725,43,1.42252458033396,0.162088285673113,"Propionic acid","St_Abundance","Burkholderiales.bacterium.1_1_47",0.246608670128395
"Propionic acid.Streptomyces.californicus.St_Abundance",-6.03093243892971,6.08009379454006,43,-0.991914375456758,0.32678843772442,"Propionic acid","St_Abundance","Streptomyces.californicus",0.432767411305619
"Propionic acid.Streptococcus.sp..MP111F6_2.St_Abundance",0.447139443306259,0.634566696578381,43,0.704637425375867,0.484835089545771,"Propionic acid","St_Abundance","Streptococcus.sp..MP111F6_2",0.591812872461741
"Propionic acid.Parasutterella.excrementihominis.CAG.233.St_Abundance",1.98744783456903,1.1614602911214,43,1.71116296421131,0.0942567908432089,"Propionic acid","St_Abundance","Parasutterella.excrementihominis.CAG.233",0.166108655270691
"Propionic acid.Streptococcus.vestibularis.St_Abundance",-1.24998981643063,1.44760371484301,43,-0.863488953236202,0.392659694878093,"Propionic acid","St_Abundance","Streptococcus.vestibularis",0.501306182747562
"Propionic acid.Clostridia.bacterium.UC5.1.1A9.St_Abundance",-0.107151566349086,1.32651376500075,43,-0.0807768220550846,0.935994241286297,"Propionic acid","St_Abundance","Clostridia.bacterium.UC5.1.1A9",0.950976457448419
"Propionic acid.X.Clostridium..lavalense.St_Abundance",-0.494736203970433,1.04254024992785,43,-0.47454878025541,0.637509869676702,"Propionic acid","St_Abundance","X.Clostridium..lavalense",0.719660127454074
"Succinic acid.Bilophila.wadsworthia.St_Abundance",-0.94651966212917,0.981099861679877,43,-0.964753639357876,0.340062872669405,"Succinic acid","St_Abundance","Bilophila.wadsworthia",0.447236449770231
"Succinic acid.Proteus.mirabilis.St_Abundance",-1.21210087014968,1.87924843376218,43,-0.644992353524598,0.52235873923541,"Succinic acid","St_Abundance","Proteus.mirabilis",0.626830487082492
"Succinic acid.Escherichia.coli.St_Abundance",0.379091321975726,0.377829444183396,43,1.00333980797885,0.321309900958818,"Succinic acid","St_Abundance","Escherichia.coli",0.426456741597672
"Succinic acid.X.Clostridium..aldenense.St_Abundance",-0.191490533769455,0.700366894115675,43,-0.273414599374008,0.785843525666923,"Succinic acid","St_Abundance","X.Clostridium..aldenense",0.834400633282828
"Succinic acid.X.Clostridium..clostridioforme.St_Abundance",-0.770811443173028,0.808435272787401,43,-0.953460925220828,0.345685935452811,"Succinic acid","St_Abundance","X.Clostridium..clostridioforme",0.453175682842952
"Succinic acid.Morganella.morganii.St_Abundance",1.60302333790745,1.4516226223292,43,1.10429757241956,0.275605377280075,"Succinic acid","St_Abundance","Morganella.morganii",0.376433209690912
"Succinic acid.Fusobacterium.nucleatum.St_Abundance",0.488890467026316,0.860100754258482,43,0.568410694451492,0.572712822939424,"Succinic acid","St_Abundance","Fusobacterium.nucleatum",0.666067232686839
"Succinic acid.Citrobacter.amalonaticus.St_Abundance",-1.85778202793416,0.953088307058376,43,-1.94922339742898,0.0578108904237453,"Succinic acid","St_Abundance","Citrobacter.amalonaticus",0.117296691034736
"Succinic acid.X.Clostridium..bolteae.St_Abundance",0.923424838325294,1.06535986149029,43,0.866772695034287,0.390877680288393,"Succinic acid","St_Abundance","X.Clostridium..bolteae",0.499892346158856
"Succinic acid.Veillonella.parvula.St_Abundance",-0.681556965996128,0.820883927028929,43,-0.830272031836372,0.410971152244726,"Succinic acid","St_Abundance","Veillonella.parvula",0.521534068334416
"Succinic acid.Lachnospiraceae.bacterium.CAG.364.St_Abundance",0.66799224876973,0.736697850789935,43,0.906738424787673,0.369598502297774,"Succinic acid","St_Abundance","Lachnospiraceae.bacterium.CAG.364",0.479114074279236
"Succinic acid.Enterococcus.casseliflavus.St_Abundance",-0.609746016659785,2.45171034579007,43,-0.248702306007234,0.80477510375159,"Succinic acid","St_Abundance","Enterococcus.casseliflavus",0.849628341223593
"Succinic acid.Flavonifractor.plautii.St_Abundance",0.93464428969092,1.41214318803,43,0.661862265536109,0.511591055842407,"Succinic acid","St_Abundance","Flavonifractor.plautii",0.616157270318851
"Succinic acid.Hungatella.sp..MP355B12.St_Abundance",-2.20913624422456,1.70805403573554,43,-1.29336437724187,0.202790250335531,"Succinic acid","St_Abundance","Hungatella.sp..MP355B12",0.296442475035941
"Succinic acid.Dialister.invisus.St_Abundance",-0.834737628000522,2.39234659132625,43,-0.348920023138355,0.728852173497704,"Succinic acid","St_Abundance","Dialister.invisus",0.792602093091281
"Succinic acid.Hungatella.sp..MP68H3.St_Abundance",0.526656102409476,2.06535412618356,43,0.254995545670733,0.799942226135396,"Succinic acid","St_Abundance","Hungatella.sp..MP68H3",0.846580454955355
"Succinic acid.Hungatella.sp..MP42C12.St_Abundance",0.829125880521898,4.21482136857758,43,0.19671673079747,0.844976054002118,"Succinic acid","St_Abundance","Hungatella.sp..MP42C12",0.880000968157646
"Succinic acid.Hungatella.sp..MP42A4.St_Abundance",-0.384716424709663,1.14934463376303,43,-0.334726776815476,0.739458543589282,"Succinic acid","St_Abundance","Hungatella.sp..MP42A4",0.79980897181047
"Succinic acid.Bifidobacterium.dentium.St_Abundance",-0.274748959218646,0.518951677842525,43,-0.529430717636138,0.599229571953545,"Succinic acid","St_Abundance","Bifidobacterium.dentium",0.68716722387573
"Succinic acid.Dialister.invisus.CAG.218.St_Abundance",-2.6512763772098,2.42334956827728,43,-1.09405444922853,0.280022042979934,"Succinic acid","St_Abundance","Dialister.invisus.CAG.218",0.381733139224341
"Succinic acid.Klebsiella.pneumoniae.St_Abundance",0.540480579588006,0.285978331887851,43,1.88993542279966,0.0655197053172832,"Succinic acid","St_Abundance","Klebsiella.pneumoniae",0.128482544085599
"Succinic acid.X.Clostridium..spiroforme.St_Abundance",-4.76516686486186,5.77372179684579,43,-0.825319790687714,0.413745479599144,"Succinic acid","St_Abundance","X.Clostridium..spiroforme",0.524135555038412
"Succinic acid.Campylobacter.curvus.St_Abundance",0.543708729200481,1.57959597809476,43,0.344207466175165,0.732367951695901,"Succinic acid","St_Abundance","Campylobacter.curvus",0.794753224125906
"Succinic acid.Ruthenibacterium.lactatiformans.St_Abundance",5.52112196508099,2.34979858617084,43,2.34961498299224,0.0234542164358094,"Succinic acid","St_Abundance","Ruthenibacterium.lactatiformans",0.0574914329707035
"Succinic acid.Hungatella.hathewayi.St_Abundance",-0.956257295974571,0.697214729886343,43,-1.371539147101,0.177321765687759,"Succinic acid","St_Abundance","Hungatella.hathewayi",0.265103367048889
"Succinic acid.Ruminococcaceae.bacterium.cv2.St_Abundance",6.69062881871146,2.6705284237739,43,2.50535765099871,0.0160997014467758,"Succinic acid","St_Abundance","Ruminococcaceae.bacterium.cv2",0.0437960299507028
"Succinic acid.Enterococcus.faecium.St_Abundance",-2.51700529199468,1.56159800447995,43,-1.61181385015467,0.114319245652901,"Succinic acid","St_Abundance","Enterococcus.faecium",0.189652936825424
"Succinic acid.Ruthenibacterium.sp..VE800.03.St_Abundance",2.41562640040022,2.59766857499609,43,0.929920938972693,0.357603421681693,"Succinic acid","St_Abundance","Ruthenibacterium.sp..VE800.03",0.466405616310154
"Succinic acid.Citrobacter.freundii.St_Abundance",-0.716496610925832,0.736175749371762,43,-0.973268423385688,0.335863396904017,"Succinic acid","St_Abundance","Citrobacter.freundii",0.442517760378271
"Succinic acid.Subdoligranulum.sp..MP158A7.St_Abundance",5.88863537825843,2.58459879342893,43,2.27835569421052,0.0277326785874602,"Succinic acid","St_Abundance","Subdoligranulum.sp..MP158A7",0.0660077435837369
"Succinic acid.Lactococcus.lactis.St_Abundance",-5.78100771686935,3.56684397954495,43,-1.62076271068264,0.112379835836347,"Succinic acid","St_Abundance","Lactococcus.lactis",0.188160477074265
"Succinic acid.Lactobacillus.paragasseri.St_Abundance",-5.04954152781078,1.96577984737927,43,-2.56872178974808,0.0137618117805549,"Succinic acid","St_Abundance","Lactobacillus.paragasseri",0.0388588035691395
"Succinic acid.Erysipelatoclostridium.sp..MP572A05.St_Abundance",-1.36355738341782,3.7348000284115,43,-0.365095151827385,0.716830061525729,"Succinic acid","St_Abundance","Erysipelatoclostridium.sp..MP572A05",0.783532073293078
"Succinic acid.Enterobacter.cloacae.St_Abundance",-0.315368598692992,1.08562599442223,43,-0.29049470104189,0.772834258832418,"Succinic acid","St_Abundance","Enterobacter.cloacae",0.825521806720031
"Succinic acid.Romboutsia.sp..MP232A8.St_Abundance",-9.58718453918244,3.65984729337487,43,-2.61955862380853,0.0121151903340131,"Succinic acid","St_Abundance","Romboutsia.sp..MP232A8",0.0354347280747448
"Succinic acid.Faecalibacterium.prausnitzii.St_Abundance",0.513800105044588,1.32968181321643,43,0.386408312077107,0.701099813740573,"Succinic acid","St_Abundance","Faecalibacterium.prausnitzii",0.769792432277464
"Succinic acid.Streptococcus.salivarius.St_Abundance",-0.490358771768146,2.28852860414624,43,-0.21426814193178,0.831350826209949,"Succinic acid","St_Abundance","Streptococcus.salivarius",0.870382926240725
"Succinic acid.Klebsiella.oxytoca.St_Abundance",-0.234497065467161,0.398204489152711,43,-0.588886041857835,0.559018812571208,"Succinic acid","St_Abundance","Klebsiella.oxytoca",0.657432300990862
"Succinic acid.Streptococcus.thermophilus.St_Abundance",-0.201466798120694,1.04943782140925,43,-0.191975926549085,0.848664794736568,"Succinic acid","St_Abundance","Streptococcus.thermophilus",0.882318743493363
"Succinic acid.Lactobacillus.rhamnosus.St_Abundance",-0.411984078913318,0.696748611622582,43,-0.591295155872494,0.557418467632673,"Succinic acid","St_Abundance","Lactobacillus.rhamnosus",0.65713262166667
"Succinic acid.Actinomyces.graevenitzii.St_Abundance",-11.7062641083404,14.1536085445345,43,-0.827086892470315,0.412754205585904,"Succinic acid","St_Abundance","Actinomyces.graevenitzii",0.523246221376945
"Succinic acid.Actinomyces.sp..HPA0247.St_Abundance",-6.60256304454478,6.65834682890831,43,-0.991621976776377,0.326929463616003,"Succinic acid","St_Abundance","Actinomyces.sp..HPA0247",0.432795755346762
"Succinic acid.Actinomyces.oris.St_Abundance",-12.5036121445438,10.335025498081,43,-1.20982886272177,0.232953837531153,"Succinic acid","St_Abundance","Actinomyces.oris",0.330520385955965
"Succinic acid.Actinomyces.naeslundii.St_Abundance",-14.0699123463136,8.12351602661721,43,-1.73199785661931,0.0904428945222241,"Succinic acid","St_Abundance","Actinomyces.naeslundii",0.161272741439826
"Succinic acid.Saccharomyces.cerevisiae.St_Abundance",6.77935350068655,6.58239735275543,43,1.02992164364685,0.308805337620773,"Succinic acid","St_Abundance","Saccharomyces.cerevisiae",0.412576702921697
"Succinic acid.Rothia.mucilaginosa.St_Abundance",-0.0491083143599207,6.19452447502442,43,-0.00792769720386441,0.993711345716998,"Succinic acid","St_Abundance","Rothia.mucilaginosa",0.994811192253486
"Succinic acid.Clostridium.sp..C105KSO14.St_Abundance",-1.70168669986413,1.30570666335233,43,-1.30326875677814,0.199418485296634,"Succinic acid","St_Abundance","Clostridium.sp..C105KSO14",0.292458889259514
"Succinic acid.Roseburia.intestinalis.St_Abundance",-0.945934697183127,0.846210634768872,43,-1.11784780091011,0.26983866904687,"Succinic acid","St_Abundance","Roseburia.intestinalis",0.370081995682932
"Succinic acid.Blautia.sp..VE303.05.St_Abundance",0.0908184310696731,0.50735504431189,43,0.179003701821566,0.858775578491177,"Succinic acid","St_Abundance","Blautia.sp..VE303.05",0.890017199364388
"Succinic acid.Anaerotruncus.colihominis.St_Abundance",0.815590528622836,3.58781192056909,43,0.227322542730576,0.821250319314006,"Succinic acid","St_Abundance","Anaerotruncus.colihominis",0.861991196773447
"Succinic acid.Eggerthella.lenta.St_Abundance",2.20725334470032,3.12326277680387,43,0.706713940656337,0.483556483138833,"Succinic acid","St_Abundance","Eggerthella.lenta",0.590650694124341
"Succinic acid.Roseburia.inulinivorans.St_Abundance",0.435439675690002,1.83575861106459,43,0.237198765167432,0.813629080561425,"Succinic acid","St_Abundance","Roseburia.inulinivorans",0.85647658233088
"Succinic acid.Roseburia.intestinalis.CAG.13.St_Abundance",-0.959067551080807,1.46368146881823,43,-0.655243351448013,0.515801416085592,"Succinic acid","St_Abundance","Roseburia.intestinalis.CAG.13",0.620402102193375
"Succinic acid.X.Clostridium..symbiosum.St_Abundance",0.304615560033069,0.519841316231689,43,0.585977971587976,0.560953679711163,"Succinic acid","St_Abundance","X.Clostridium..symbiosum",0.658595349314526
"Succinic acid.Clostridioides.difficile.St_Abundance",-0.116610200576062,0.624437275267311,43,-0.186744458082108,0.852739295271913,"Succinic acid","St_Abundance","Clostridioides.difficile",0.885791205941367
"Succinic acid.Blautia.producta.St_Abundance",-0.028800233110784,1.34066114126943,43,-0.0214821122386779,0.98296044990716,"Succinic acid","St_Abundance","Blautia.producta",0.986505106175896
"Succinic acid.Actinomyces.sp..ICM47.St_Abundance",3.77542140535775,9.5700047656013,43,0.394505697523603,0.695157664029292,"Succinic acid","St_Abundance","Actinomyces.sp..ICM47",0.764462136309417
"Succinic acid.Blautia.coccoides.St_Abundance",1.74477620178916,1.34759455125943,43,1.2947337907819,0.202321513490095,"Succinic acid","St_Abundance","Blautia.coccoides",0.295876813179936
"Succinic acid.Lachnoclostridium.sp..MP625H6_ig1.St_Abundance",4.76475088064869,4.60520289780135,43,1.03464515818044,0.306618625783184,"Succinic acid","St_Abundance","Lachnoclostridium.sp..MP625H6_ig1",0.410785892386745
"Succinic acid.Lachnoclostridium.sp..MP403G7.St_Abundance",2.00723896566426,3.8719656941045,43,0.518403086246477,0.606834570852963,"Succinic acid","St_Abundance","Lachnoclostridium.sp..MP403G7",0.694128193912748
"Succinic acid.Lachnospiraceae.bacterium.7_1_58FAA.St_Abundance",-0.761309325291704,0.608737123082913,43,-1.25063725608863,0.217829547385406,"Succinic acid","St_Abundance","Lachnospiraceae.bacterium.7_1_58FAA",0.314739338035302
"Succinic acid.Roseburia.inulinivorans.CAG.15.St_Abundance",0.887569881103158,1.964351932802,43,0.451838525613435,0.653656298714538,"Succinic acid","St_Abundance","Roseburia.inulinivorans.CAG.15",0.731270404684354
"Succinic acid.Lachnoclostridium.sp..MP625H7_ig1.St_Abundance",-1.02105439278125,2.10690296882609,43,-0.484623358497686,0.630403120205421,"Succinic acid","St_Abundance","Lachnoclostridium.sp..MP625H7_ig1",0.713864941753744
"Succinic acid.Anaeromassilibacillus.sp..An250.St_Abundance",2.13220426325565,2.48223670215989,43,0.858985068345955,0.395112130978199,"Succinic acid","St_Abundance","Anaeromassilibacillus.sp..An250",0.503527893581938
"Succinic acid.Absiella.sp..VE303.07.St_Abundance",-1.16818087121366,0.574930125747304,43,-2.0318658196859,0.048375095842898,"Succinic acid","St_Abundance","Absiella.sp..VE303.07",0.103257284223956
"Succinic acid.Lachnoclostridium.sp..VE303.01.St_Abundance",2.87032107596844,1.71668929903943,43,1.67200965112005,0.101784892307491,"Succinic acid","St_Abundance","Lachnoclostridium.sp..VE303.01",0.176054845763563
"Succinic acid.Tyzzerella.sp..MP10F1re.St_Abundance",0.321388740870427,0.624794552037224,43,0.514391074349956,0.609612414981288,"Succinic acid","St_Abundance","Tyzzerella.sp..MP10F1re",0.696427145332706
"Succinic acid.Anaerostipes.caccae.St_Abundance",-0.427614349932512,0.928981983544881,43,-0.460304244330755,0.647617197742136,"Succinic acid","St_Abundance","Anaerostipes.caccae",0.727438379829571
"Succinic acid.X.Ruminococcus..gnavus.St_Abundance",0.0275821963595209,1.35494472355994,43,0.0203566949115476,0.983852998063347,"Succinic acid","St_Abundance","X.Ruminococcus..gnavus",0.986853381478567
"Succinic acid.X.Ruminococcus..gnavus.CAG.126.St_Abundance",2.08209379241087,1.28032756286956,43,1.6262196119127,0.111210445221881,"Succinic acid","St_Abundance","X.Ruminococcus..gnavus.CAG.126",0.187031427379068
"Succinic acid.Blautia.sp..HF29.St_Abundance",-1.37424713769181,0.985088241198904,43,-1.39504978358007,0.17016523437382,"Succinic acid","St_Abundance","Blautia.sp..HF29",0.257001306010032
"Succinic acid.X.Clostridium..citroniae.St_Abundance",-0.347884430916777,1.47051196599215,43,-0.236573682473954,0.814110908861686,"Succinic acid","St_Abundance","X.Clostridium..citroniae",0.856734516655492
"Succinic acid.Clostridia.bacterium.UC5.1.2G4.St_Abundance",-1.66787734949548,1.47417646493462,43,-1.13139599577684,0.264159010855056,"Succinic acid","St_Abundance","Clostridia.bacterium.UC5.1.2G4",0.363532636467703
"Succinic acid.Blautia.sp..HF21_ig1.St_Abundance",-0.123229991133828,0.672023530806674,43,-0.183371542043933,0.855368438281768,"Succinic acid","St_Abundance","Blautia.sp..HF21_ig1",0.88775760461946
"Succinic acid.Tyzzerella.nexilis.St_Abundance",5.90068552157539,2.17413298803311,43,2.71404074822194,0.00952596073917262,"Succinic acid","St_Abundance","Tyzzerella.nexilis",0.0295076420841837
"Succinic acid.Hungatella.sp..MP558G09.St_Abundance",5.70941808110367,2.74483173480855,43,2.08006123242447,0.0435147851612687,"Succinic acid","St_Abundance","Hungatella.sp..MP558G09",0.0959978614106526
"Succinic acid.X.Ruminococcus..sp..HK31.St_Abundance",-0.0729128793742873,2.42558747850023,43,-0.0300598844694606,0.976158382994919,"Succinic acid","St_Abundance","X.Ruminococcus..sp..HK31",0.981857389401061
"Succinic acid.Fusicatenibacter.saccharivorans.St_Abundance",0.0581122181989975,2.1990392612259,43,0.0264261849361442,0.979039672197187,"Succinic acid","St_Abundance","Fusicatenibacter.saccharivorans",0.983388543589512
"Succinic acid.Blautia.sp..HK34.St_Abundance",0.252518198119759,1.43693436074295,43,0.175733982719431,0.861327914645201,"Succinic acid","St_Abundance","Blautia.sp..HK34",0.891768274825184
"Succinic acid.Blautia.sp..MP87G3.St_Abundance",-1.28166620542653,1.5929575008321,43,-0.804582799451358,0.425486760191857,"Succinic acid","St_Abundance","Blautia.sp..MP87G3",0.536567130837971
"Succinic acid.Anaerotruncus.sp..VE303.02.St_Abundance",-0.504881602740635,0.511203266143387,43,-0.987633757799625,0.328857093781548,"Succinic acid","St_Abundance","Anaerotruncus.sp..VE303.02",0.434711350128476
"Succinic acid.Absiella.sp..MP634G1_ig1.St_Abundance",-0.670919796058953,1.10955457614932,43,-0.604674894305208,0.548572714097622,"Succinic acid","St_Abundance","Absiella.sp..MP634G1_ig1",0.649243074780895
"Succinic acid.Erysipelotrichaceae.bacterium.6_1_45.St_Abundance",-0.64274151163527,0.991033653012069,43,-0.64855669601307,0.520073693452956,"Succinic acid","St_Abundance","Erysipelotrichaceae.bacterium.6_1_45",0.624917510100563
"Succinic acid.X.Ruminococcus..sp..MP10A9.St_Abundance",1.96802577418983,1.46819483448166,43,1.34043910792305,0.187142180531399,"Succinic acid","St_Abundance","X.Ruminococcus..sp..MP10A9",0.27716879544071
"Succinic acid.Intestinibacter.sp..MP113D11.St_Abundance",-0.255065399753641,0.846780284442437,43,-0.301217924460286,0.764700161100385,"Succinic acid","St_Abundance","Intestinibacter.sp..MP113D11",0.820001536117722
"Succinic acid.Megasphaera.micronuciformis.St_Abundance",-3.19563109862905,1.35314346843296,43,-2.36163509131063,0.02279401038918,"Succinic acid","St_Abundance","Megasphaera.micronuciformis",0.0563696032727637
"Succinic acid.Veillonella.sp..oral.taxon.158.St_Abundance",5.51378207044167,2.93226395844865,43,1.8803839451612,0.066840323507252,"Succinic acid","St_Abundance","Veillonella.sp..oral.taxon.158",0.1303656552287
"Succinic acid.Veillonella.rogosae.St_Abundance",5.48396596107859,2.93770754209958,43,1.86675013849718,0.0687646324716472,"Succinic acid","St_Abundance","Veillonella.rogosae",0.13268823481729
