feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bilophila.wadsworthia	rec.TRT.combined	Placebo Good	0.316742936730951	1.34985226181533	202	202	0.815142536339236	0.996370058041053
Blautia.hominis	Abx.group_joined	Vanco_Metro	0.0849688518680732	0.378135284269679	202	202	0.82282956064916	0.996370058041053
Blautia.sp..VE303.05	rec.TRT.combined	Placebo Good	0.165627732242923	0.714668870855767	202	202	0.817274609535295	0.996370058041053
Burkholderiales.bacterium.1_1_47	rec.TRT.combined	Placebo Good	-0.217589385658162	0.960262780696451	202	202	0.821363047181767	0.996370058041053
Clostridia.bacterium.UC5.1.1A9	rec.TRT.combined	Placebo Good	0.0953749175326117	0.405171187614978	202	202	0.814449826448194	0.996370058041053
Clostridiales.bacterium.UBA4224	rec.TRT.combined	Placebo Good	0.0404889976468116	0.174304939299138	202	202	0.816858675603892	0.996370058041053
Clostridiales.bacterium.UBA4224	rec.TRT.combined	Placebo Bad	0.0443024578980291	0.190048479725002	202	202	0.816217915400922	0.996370058041053
Desulfovibrionaceae.bacterium	rec.TRT.combined	Placebo Bad	0.0693640163220905	0.312350291956186	202	202	0.824866867455555	0.996370058041053
Enterobacteriaceae.bacterium.9_2_54FAA	rec.TRT.combined	Placebo Bad	0.0954806973734458	0.429468830717044	202	202	0.824629757091046	0.996370058041053
Enterococcus.gallinarum	rec.TRT.combined	Placebo Good	0.104791173182851	0.466312553823885	202	202	0.822731943716215	0.996370058041053
Faecalitalea.sp..Marseille.P3755	rec.TRT.combined	Placebo Bad	-0.0420583464552328	0.182752075552205	202	202	0.818485074254723	0.996370058041053
Firmicutes.bacterium	rec.TRT.combined	Placebo Bad	-0.0617064553894795	0.272188683104285	202	202	0.821158243863441	0.996370058041053
Fusobacterium.sp..VE800.01	rec.TRT.combined	Placebo Good	-0.108772450493007	0.469323731350807	202	202	0.817344914019041	0.996370058041053
Harryflintia.acetispora	rec.TRT.combined	Placebo Bad	0.0969814997460742	0.425960785998195	202	202	0.820605471781555	0.996370058041053
Lachnospiraceae.bacterium.AM40.2BH	rec.TRT.combined	Placebo Bad	0.060332765755591	0.26355321259711	202	202	0.81942363617498	0.996370058041053
Lactobacillus.acidophilus	rec.TRT.combined	VE303 Dosed Good	0.039183444451711	0.170346777080383	202	202	0.818621156634955	0.996370058041053
Monoglobus.pectinilyticus	Abx.group_joined	Vanco_Metro	-0.020217778264368	0.0901630234500319	202	202	0.823183911310588	0.996370058041053
Monoglobus.pectinilyticus	rec.TRT.combined	Placebo Bad	0.0320690367609748	0.144633608647568	202	202	0.825036582451983	0.996370058041053
Pediococcus.acidilactici	rec.TRT.combined	VE303 Dosed Good	0.176102018746207	0.762841818906261	202	202	0.818057172936117	0.996370058041053
Ruminococcus.faecis	rec.TRT.combined	VE303 Dosed Good	-0.0745344376516712	0.334646543120906	202	202	0.824286706354416	0.996370058041053
Ruminococcus.lactaris	rec.TRT.combined	VE303 Dosed Good	0.0149722023943046	0.0629448142404961	202	202	0.812531173025665	0.996370058041053
Ruminococcus.sp..AM42.11	VE303	VE303	0.0246737364900309	0.109418348673974	202	202	0.821880583651635	0.996370058041053
Coprobacillus.cateniformis	VE303	VE303	0.0265803487529715	0.120530516852064	202	202	0.825737225002908	0.996579409486269
Bacteroides.sp..HI16	rec.TRT.combined	Placebo Bad	-0.0612369406456848	0.278799740839087	202	202	0.826653299507616	0.996645475042177
Pediococcus.acidilactici	rec.TRT.combined	Placebo Bad	0.231079115828682	1.05270416774407	202	202	0.826846616331288	0.996645475042177
Desulfovibrionaceae.bacterium	Abx.group_joined	Vanco_Metro	-0.0447382358658832	0.204692452810493	202	202	0.827604015831884	0.996922619453321
Bifidobacterium.longum	Abx.group_joined	Vanco_Metro	-0.119093957875869	0.553541014286382	202	202	0.830273570956408	0.996961276434315
Clostridium.clostridioforme.CAG.132	rec.TRT.combined	Placebo Good	-0.081275964628663	0.377591471516407	202	202	0.830112492024586	0.996961276434315
Coprococcus.catus	rec.TRT.combined	Placebo Bad	0.0233571722930815	0.107563183963072	202	202	0.828318575704275	0.996961276434315
Firmicutes.bacterium.CAG.345	rec.TRT.combined	Placebo Good	-0.0539390897045982	0.249455780346658	202	202	0.829324319733805	0.996961276434315
Roseburia.sp..CAG.303	rec.TRT.combined	Placebo Bad	0.0825004881233723	0.381959319469178	202	202	0.829504612970141	0.996961276434315
Bacteroides.thetaiotaomicron	VE303	VE303	-0.0254941293369845	0.120698539266912	202	202	0.833045208067448	0.999271286163784
Bacteroides.thetaiotaomicron.CAG.40	rec.TRT.combined	Placebo Bad	0.0963929986423852	0.463361231138696	202	202	0.83569125530367	0.999271286163784
Clostridia.bacterium.UC5.1.2G4	rec.TRT.combined	Placebo Good	0.11253863899045	0.538157039983139	202	202	0.83482929312839	0.999271286163784
Odoribacter.splanchnicus	rec.TRT.combined	Placebo Good	0.0933817447669038	0.44482079177609	202	202	0.834283419879632	0.999271286163784
Peptoniphilus.lacrimalis	rec.TRT.combined	Placebo Bad	-0.0504526222863702	0.242834807145211	202	202	0.835898361600498	0.999271286163784
Provencibacterium.massiliense	rec.TRT.combined	VE303 Dosed Good	0.048842842904218	0.234412755685737	202	202	0.835590800068118	0.999271286163784
Robinsoniella.peoriensis	rec.TRT.combined	Placebo Good	0.0788465314414957	0.375980610458761	202	202	0.834366995237108	0.999271286163784
Absiella.unclassified.species	rec.TRT.combined	VE303 Dosed Good	0.00327284070368171	0.0974520984153655	202	202	0.973242980214677	0.999999439642189
Absiella.unclassified.species	rec.TRT.combined	Placebo Bad	-0.00194730209040842	0.136469951552101	202	202	0.988629813272051	0.999999439642189
Absiella.unclassified.species	VE303	VE303	-0.00388637557055865	0.0377819533678286	202	202	0.918176649406907	0.999999439642189
Acholeplasmatales.bacterium	rec.TRT.combined	VE303 Dosed Good	0.00962767094856854	0.194820745658205	202	202	0.960705376414686	0.999999439642189
Acholeplasmatales.bacterium	rec.TRT.combined	Placebo Bad	0.00260029754044621	0.269504978689658	202	202	0.992324500321179	0.999999439642189
Acholeplasmatales.bacterium	VE303	VE303	-0.00457338556601666	0.0520715899631868	202	202	0.930128561893053	0.999999439642189
Alistipes.putredinis	rec.TRT.combined	Placebo Good	-0.00439986663321766	0.423494089727101	202	202	0.991738023821823	0.999999439642189
Alistipes.putredinis	rec.TRT.combined	Placebo Bad	0.0351203774322976	0.460770276916532	202	202	0.939444769645168	0.999999439642189
Alistipes.shahii	rec.TRT.combined	VE303 Dosed Good	0.0458978748939939	0.368428273982718	202	202	0.901208467021051	0.999999439642189
Alistipes.shahii	rec.TRT.combined	Placebo Good	0.0130374842290243	0.466864115393801	202	202	0.977799511668238	0.999999439642189
Anaerobutyricum.hallii	rec.TRT.combined	Placebo Bad	-0.0274952356252437	0.221060705202974	202	202	0.901285230811941	0.999999439642189
Anaerotruncus.colihominis	rec.TRT.combined	Placebo Bad	-0.0311372787282749	0.30976531282882	202	202	0.920147632398234	0.999999439642189
Anaerotruncus.massiliensis	rec.TRT.combined	Placebo Bad	-0.00274267698691989	0.125501535892224	202	202	0.982586863896646	0.999999439642189
Anaerotruncus.massiliensis	VE303	VE303	-0.00561911085483956	0.0347453276178573	202	202	0.871690755882005	0.999999439642189
Bacteroides.caccae	VE303	VE303	-0.00561346533944204	0.101429082326731	202	202	0.955942582929101	0.999999439642189
Bacteroides.cellulosilyticus	rec.TRT.combined	VE303 Dosed Good	-0.0425363994609845	0.320378907167778	202	202	0.894713161513198	0.999999439642189
Bacteroides.cellulosilyticus	VE303	VE303	0.00589917687802377	0.0788103205208202	202	202	0.940434405785012	0.999999439642189
Bacteroides.clarus	rec.TRT.combined	Placebo Good	-0.00971835606808318	0.248185666501191	202	202	0.968872600617879	0.999999439642189
Bacteroides.clarus	rec.TRT.combined	Placebo Bad	-0.0284068120212492	0.269886643766111	202	202	0.916465022397184	0.999999439642189
Bacteroides.congonensis	rec.TRT.combined	Placebo Bad	-0.00840810474059053	0.145114665770337	202	202	0.953916479392206	0.999999439642189
Bacteroides.congonensis	VE303	VE303	-0.00754412228254572	0.0378920045215121	202	202	0.842420739575628	0.999999439642189
Bacteroides.eggerthii.CAG.109	rec.TRT.combined	VE303 Dosed Good	0.00502325861821364	0.0890971647659685	202	202	0.955096874791622	0.999999439642189
Bacteroides.eggerthii.CAG.109	rec.TRT.combined	Placebo Good	-0.00351852671574282	0.114256388617421	202	202	0.975464354479581	0.999999439642189
Bacteroides.eggerthii.CAG.109	VE303	VE303	-0.00457895021656126	0.0345427648981522	202	202	0.894678242419131	0.999999439642189
Bacteroides.faecis	rec.TRT.combined	Placebo Bad	0.0553232199574738	0.527100613029745	202	202	0.916677584378105	0.999999439642189
Bacteroides.finegoldii	rec.TRT.combined	Placebo Good	-0.0117033237490285	0.415274570452679	202	202	0.977593161734062	0.999999439642189
Bacteroides.finegoldii	rec.TRT.combined	Placebo Bad	-0.0446405222528437	0.451682859910676	202	202	0.921540402450025	0.999999439642189
Bacteroides.finegoldii	VE303	VE303	0.00271914993910535	0.0241789578187759	202	202	0.910637022447904	0.999999439642189
Bacteroides.fragilis	rec.TRT.combined	Placebo Good	0.146062834060282	0.83893948705983	202	202	0.862228919965297	0.999999439642189
Bacteroides.fragilis	rec.TRT.combined	Placebo Bad	0.0547542136490465	0.913868529525757	202	202	0.952373966563645	0.999999439642189
Bacteroides.intestinalis	rec.TRT.combined	Placebo Good	-0.015335860301271	0.421639978391104	202	202	0.971085677660786	0.999999439642189
Bacteroides.intestinalis	rec.TRT.combined	Placebo Bad	-0.0637328367005129	0.458525954288746	202	202	0.889838985006538	0.999999439642189
Bacteroides.intestinalis.CAG.564	rec.TRT.combined	Placebo Good	-0.0107830004160575	0.368661517810083	202	202	0.97674643335067	0.999999439642189
Bacteroides.intestinalis.CAG.564	rec.TRT.combined	Placebo Bad	-0.0384667382965488	0.400901085302976	202	202	0.923824742350927	0.999999439642189
Bacteroides.intestinalis.CAG.564	VE303	VE303	0.0013246458107514	0.0107346052438054	202	202	0.901989347345532	0.999999439642189
Bacteroides.massiliensis	VE303	VE303	4.65282889694209e-14	5.73922537889944e-08	202	202	0.999999439642189	0.999999439642189
Bacteroides.nordii	rec.TRT.combined	Placebo Good	-0.00977839613824847	0.174606495300823	202	202	0.955481805175768	0.999999439642189
Bacteroides.ovatus.CAG.22	rec.TRT.combined	Placebo Good	-0.00853618947520024	0.200737276153659	202	202	0.96612411925235	0.999999439642189
Bacteroides.ovatus.CAG.22	rec.TRT.combined	Placebo Bad	-0.0120385554852528	0.219208434438311	202	202	0.956259488241495	0.999999439642189
Bacteroides.ovatus.CAG.22	VE303	VE303	-0.00742792896330007	0.0606882522752347	202	202	0.902711728043873	0.999999439642189
Bacteroides.salyersiae	rec.TRT.combined	VE303 Dosed Good	-0.0488610168941066	0.274886412397666	202	202	0.859389861858539	0.999999439642189
Bacteroides.sp..HF07_ig1	rec.TRT.combined	Placebo Good	-0.00921312010634407	0.305787409484037	202	202	0.976047142958196	0.999999439642189
Bacteroides.sp..HF07_ig1	rec.TRT.combined	Placebo Bad	-0.0322094058106434	0.332518286085276	202	202	0.923101809673735	0.999999439642189
Bacteroides.sp..HF07_ig1	VE303	VE303	0.000799752249972437	0.00661469442795584	202	202	0.903961049768689	0.999999439642189
Bacteroides.sp..HI16	rec.TRT.combined	Placebo Good	0.0275846145053258	0.255619658330985	202	202	0.914310748580559	0.999999439642189
Bacteroides.sp..HK21	Abx.group_joined	Vanco_Metro	0.00318222557089287	0.145050444432176	202	202	0.982612745016902	0.999999439642189
Bacteroides.stercoris	rec.TRT.combined	VE303 Dosed Good	-0.0288816712804318	0.294657764204669	202	202	0.922184325538983	0.999999439642189
Bacteroides.stercoris	rec.TRT.combined	Placebo Bad	-0.0496101653192035	0.406824687479188	202	202	0.903274953360122	0.999999439642189
Bacteroides.stercoris	VE303	VE303	-0.00115378632649132	0.0216518575256692	202	202	0.957586263372235	0.999999439642189
Bacteroides.unclassified.species	rec.TRT.combined	Placebo Bad	-0.042347737744864	0.667387850920475	202	202	0.949565162438669	0.999999439642189
Bacteroides.unclassified.species	VE303	VE303	0.0152701507291746	0.0810395787153716	202	202	0.850819482076249	0.999999439642189
Bacteroides.uniformis	rec.TRT.combined	Placebo Bad	0.104407838107889	0.617781720686873	202	202	0.866277508374031	0.999999439642189
Bifidobacterium.adolescentis	rec.TRT.combined	Placebo Good	-0.00771306733850787	0.224565838287482	202	202	0.972635738508082	0.999999439642189
Bifidobacterium.adolescentis	rec.TRT.combined	Placebo Bad	-0.0138573233812618	0.245229619443696	202	202	0.954995049142323	0.999999439642189
Bifidobacterium.adolescentis	VE303	VE303	-0.00537349116978948	0.0678922644938054	202	202	0.936996189141823	0.999999439642189
Bifidobacterium.longum	rec.TRT.combined	Placebo Good	0.0955906298726233	0.81168114087262	202	202	0.9065367622131	0.999999439642189
Bifidobacterium.pseudocatenulatum	rec.TRT.combined	Placebo Good	0.0207769081405723	0.180404104791284	202	202	0.908557512411293	0.999999439642189
Bifidobacterium.pseudocatenulatum	rec.TRT.combined	Placebo Bad	0.0172015157402522	0.196924936751598	202	202	0.930577919953492	0.999999439642189
Bilophila.wadsworthia	Abx.group_joined	Vanco_Metro	-0.0176142497733896	0.963010738868487	202	202	0.98545823110982	0.999999439642189
Blautia.hydrogenotrophica	Abx.group_joined	Vanco_Metro	0.00675109319679712	0.219477815561182	202	202	0.975543461614306	0.999999439642189
Blautia.marasmi	Abx.group_joined	Vanco_Metro	-0.0215499525127467	0.37766656338819	202	202	0.954651069178497	0.999999439642189
Blautia.obeum	rec.TRT.combined	Placebo Bad	0.141265775920675	0.705363162806526	202	202	0.841730530431584	0.999999439642189
Blautia.producta	rec.TRT.combined	VE303 Dosed Good	0.0274542730427592	0.569065215879304	202	202	0.9616386107027	0.999999439642189
Blautia.schinkii	rec.TRT.combined	VE303 Dosed Good	0.00912285012155569	0.201972136081747	202	202	0.964078443680975	0.999999439642189
Blautia.schinkii	rec.TRT.combined	Placebo Good	-0.000736765057371863	0.256140233130668	202	202	0.997711593318432	0.999999439642189
Blautia.schinkii	VE303	VE303	-0.00283508694480722	0.052190620255538	202	202	0.956750057868456	0.999999439642189
Blautia.sp..HF21_ig1	rec.TRT.combined	Placebo Good	0.0721399809631284	0.773986943304372	202	202	0.925950746139249	0.999999439642189
Blautia.sp..N6H1.15	Abx.group_joined	Vanco_Metro	-0.013706555349375	0.0939743768886876	202	202	0.884520513661561	0.999999439642189
Blautia.sp..N6H1.15	rec.TRT.combined	Placebo Bad	-0.0243316825792784	0.156378793835126	202	202	0.876746878345878	0.999999439642189
Burkholderiales.bacterium.1_1_47	Abx.group_joined	Vanco_Metro	0.135121856958037	0.678823201821205	202	202	0.842796430091781	0.999999439642189
Candidatus.Stoquefichus.sp..KLE1796	rec.TRT.combined	Placebo Good	0.0170635501108733	0.303035422155269	202	202	0.955226970659206	0.999999439642189
Candidatus.Stoquefichus.sp..KLE1796	rec.TRT.combined	Placebo Bad	0.0242457919645221	0.330345752546758	202	202	0.941661636232328	0.999999439642189
Citrobacter.amalonaticus	rec.TRT.combined	Placebo Good	-0.172083968531048	0.989111400186639	202	202	0.862322825495935	0.999999439642189
Citrobacter.amalonaticus	rec.TRT.combined	Placebo Bad	-0.0958526519129974	1.07732698986202	202	202	0.92932526393114	0.999999439642189
Citrobacter.braakii	rec.TRT.combined	Placebo Bad	-0.0923534339539777	0.683301083693765	202	202	0.892814722721359	0.999999439642189
Citrobacter.europaeus	rec.TRT.combined	Placebo Good	-0.0387625498595724	0.469336053921466	202	202	0.934381409085397	0.999999439642189
Citrobacter.europaeus	rec.TRT.combined	Placebo Bad	-0.0477104766678443	0.511179838215515	202	202	0.925867770781535	0.999999439642189
Citrobacter.freundii	rec.TRT.combined	Placebo Good	-0.0305134050342699	1.24971203484491	202	202	0.980582754700376	0.999999439642189
Citrobacter.portucalensis	rec.TRT.combined	Placebo Good	0.0674531437085455	0.605383211280652	202	202	0.911570869559853	0.999999439642189
Citrobacter.portucalensis	VE303	VE303	-0.000114469023332578	0.0666635905609945	202	202	0.998632506984889	0.999999439642189
Cloacibacillus.evryensis	rec.TRT.combined	Placebo Good	-0.00116535044598181	0.44407749582854	202	202	0.997913434268317	0.999999439642189
Cloacibacillus.evryensis	rec.TRT.combined	Placebo Bad	0.00898530427090188	0.482888935122031	202	202	0.985205678630345	0.999999439642189
Clostridia.bacterium.UC5.1.1A9	rec.TRT.combined	Placebo Bad	0.0310046356675242	0.442290849413694	202	202	0.944272121599526	0.999999439642189
Clostridia.bacterium.UC5.1.1D10	Abx.group_joined	Vanco_Metro	0.0373220971184431	0.293189540313995	202	202	0.899171066264426	0.999999439642189
Clostridia.bacterium.UC5.1.1F8	Abx.group_joined	Vanco_Metro	0.0206470267642378	0.232841021756703	202	202	0.929599373374166	0.999999439642189
Clostridia.bacterium.UC5.1.2E3	rec.TRT.combined	VE303 Dosed Good	-0.0439694051168594	0.238811320850232	202	202	0.854426714895551	0.999999439642189
Clostridia.bacterium.UC5.1.2E3	rec.TRT.combined	Placebo Bad	-0.0362101920210048	0.32971968770084	202	202	0.912850030407885	0.999999439642189
Clostridia.bacterium.UC5.1.2E3	VE303	VE303	0.000222411225991578	0.0175078071939033	202	202	0.989884285640667	0.999999439642189
Clostridia.bacterium.UC5.1.2G4	Abx.group_joined	Vanco_Metro	0.0557802001731218	0.355991805597654	202	202	0.875930311937115	0.999999439642189
Clostridia.bacterium.UC5.1.2H11	rec.TRT.combined	Placebo Bad	0.0853804929279462	0.436381549563635	202	202	0.845346252903322	0.999999439642189
Clostridiales.bacterium.52_15	Abx.group_joined	Vanco_Metro	0.0028100128527574	0.2494166687747	202	202	0.991041519952773	0.999999439642189
Clostridiales.bacterium.52_15	rec.TRT.combined	Placebo Bad	0.0184227629771836	0.386020253780683	202	202	0.962055936276193	0.999999439642189
Clostridiales.bacterium.CCNA10	rec.TRT.combined	Placebo Good	0.0960216957378408	0.482860667255991	202	202	0.842857198321697	0.999999439642189
Clostridiales.bacterium.CCNA10	rec.TRT.combined	Placebo Bad	0.0323892908427539	0.526214824145956	202	202	0.951066687082036	0.999999439642189
Clostridiales.bacterium.Marseille.P2846	rec.TRT.combined	Placebo Bad	0.0127995361629064	0.224146528558804	202	202	0.95459245450237	0.999999439642189
Clostridiales.bacterium.Marseille.P2846	VE303	VE303	0.0071573165714218	0.0428186500540156	202	202	0.86746863068437	0.999999439642189
Clostridiales.bacterium.UBA7739	Abx.group_joined	Vanco_Metro	-0.0172749196390361	0.144260708526487	202	202	0.905003021039774	0.999999439642189
Clostridium.bolteae.CAG.59	rec.TRT.combined	VE303 Dosed Good	0.0044405391668747	0.322534009931777	202	202	0.98904813505555	0.999999439642189
Clostridium.bolteae.CAG.59	rec.TRT.combined	Placebo Bad	0.0831337656365191	0.445799195020868	202	202	0.852510244139208	0.999999439642189
Clostridium.clostridioforme.CAG.511	Abx.group_joined	Vanco_Metro	0.0468616971494638	0.296400324271304	202	202	0.874838249558372	0.999999439642189
Clostridium.innocuum	rec.TRT.combined	Placebo Bad	0.00834969678857878	0.666601585557352	202	202	0.990033811998867	0.999999439642189
Clostridium.lavalense	rec.TRT.combined	VE303 Dosed Good	-0.0426091761139466	0.373747876571142	202	202	0.909509934354395	0.999999439642189
Clostridium.lavalense	rec.TRT.combined	Placebo Bad	0.0800951539486844	0.518339516194009	202	202	0.877558951903843	0.999999439642189
Clostridium.neonatale	Abx.group_joined	Vanco_Metro	-0.0338825398042877	0.221976632376413	202	202	0.879098848595749	0.999999439642189
Clostridium.neonatale	rec.TRT.combined	VE303 Dosed Good	0.0534968802550425	0.265819683901532	202	202	0.840965617675356	0.999999439642189
Clostridium.phoceensis	Abx.group_joined	Vanco_Metro	0.0174911682694748	0.234247531168002	202	202	0.940680416083215	0.999999439642189
Clostridium.saudiense	rec.TRT.combined	Placebo Bad	-0.0392266841871782	0.345717948264697	202	202	0.909928590598446	0.999999439642189
Clostridium.scindens	rec.TRT.combined	Placebo Good	0.0214958266023913	0.323491441078613	202	202	0.947185503341665	0.999999439642189
Clostridium.scindens	rec.TRT.combined	Placebo Bad	-0.0612358507959628	0.352421153842589	202	202	0.862491637831338	0.999999439642189
Clostridium.sp..AT4	rec.TRT.combined	Placebo Bad	0.0488324619163581	0.310229471902148	202	202	0.875272265235535	0.999999439642189
Clostridium.sp..CAG.169	rec.TRT.combined	Placebo Good	0.00411155051834178	0.302191024975677	202	202	0.989179965904476	0.999999439642189
Clostridium.sp..CAG.169	rec.TRT.combined	Placebo Bad	-0.0175721412245015	0.328844079352577	202	202	0.95752363641874	0.999999439642189
Clostridium.sp..CAG.568	rec.TRT.combined	Placebo Good	-0.000664056573706097	0.521137157015643	202	202	0.998986817779619	0.999999439642189
Clostridium.sp..CAG.568	rec.TRT.combined	Placebo Bad	0.011258358054435	0.566682736167521	202	202	0.984204227566606	0.999999439642189
Clostridium.sp..CAG.58	rec.TRT.combined	Placebo Good	0.0205290955012549	0.302193045292938	202	202	0.94600510677014	0.999999439642189
Clostridium.sp..CAG.58	rec.TRT.combined	Placebo Bad	0.000605248685448459	0.329147520413994	202	202	0.998537299863258	0.999999439642189
Colibacter.massiliensis	Abx.group_joined	Vanco_Metro	0.0445753359411058	0.560032390888854	202	202	0.936783678861354	0.999999439642189
Colibacter.massiliensis	rec.TRT.combined	VE303 Dosed Good	0.0207980655985014	0.62480521507684	202	202	0.973533473146095	0.999999439642189
Colibacter.massiliensis	VE303	VE303	-0.0161595554928442	0.0862965381730097	202	202	0.851748780670591	0.999999439642189
Collinsella.intestinalis	rec.TRT.combined	VE303 Dosed Good	-0.053205358577947	0.301305836161531	202	202	0.860329670357385	0.999999439642189
Collinsella.intestinalis	rec.TRT.combined	Placebo Good	-0.0124034377302557	0.382648447681953	202	202	0.974230639323636	0.999999439642189
Collinsella.intestinalis	VE303	VE303	0.00100931345943188	0.0101066142176676	202	202	0.920610763986445	0.999999439642189
Collinsella.unclassified.species	rec.TRT.combined	Placebo Good	-0.0437454645872587	0.223498412558331	202	202	0.845287096754326	0.999999439642189
Coprobacter.fastidiosus	rec.TRT.combined	Placebo Good	0.0562818239722517	0.343375805886798	202	202	0.870224415236973	0.999999439642189
Coprobacter.fastidiosus	VE303	VE303	-0.0028594245020694	0.0429927242570109	202	202	0.947069825466894	0.999999439642189
Coprococcus.catus	rec.TRT.combined	VE303 Dosed Good	-0.0104435967050854	0.0768100074061902	202	202	0.891987218421404	0.999999439642189
Coprococcus.catus	VE303	VE303	0.00344719245359188	0.029779062382362	202	202	0.907962112880554	0.999999439642189
Dakarella.massiliensis	rec.TRT.combined	Placebo Bad	-0.0889999348336192	0.524630675034154	202	202	0.865754148711084	0.999999439642189
Desulfovibrio.desulfuricans	VE303	VE303	-0.00160514506370906	0.0515885929551571	202	202	0.975225522732839	0.999999439642189
Desulfovibrio.sp..Zagget14	rec.TRT.combined	Placebo Good	-0.0106474471583014	0.406669603609239	202	202	0.979184033939718	0.999999439642189
Desulfovibrio.sp..Zagget14	rec.TRT.combined	Placebo Bad	-0.00150597298160814	0.442241476925538	202	202	0.997292300452475	0.999999439642189
Dielma.fastidiosa	rec.TRT.combined	Placebo Good	-0.0115974077674389	0.33388396358844	202	202	0.972381039044074	0.999999439642189
Dielma.fastidiosa	rec.TRT.combined	Placebo Bad	-0.0200256320371745	0.363376857164287	202	202	0.956193238752552	0.999999439642189
Dorea.sp..CAG.317	rec.TRT.combined	Placebo Bad	0.086184460036365	0.497828128456716	202	202	0.8629992149595	0.999999439642189
Dorea.sp..VE202.26	Abx.group_joined	Vanco_Metro	0.0132702161433231	0.215668805773861	202	202	0.950999398294216	0.999999439642189
Dorea.sp..VE303.06	Abx.group_joined	Vanco_Metro	0.0479315598979616	0.267366576853986	202	202	0.858272478576924	0.999999439642189
Dysgonomonas.capnocytophagoides	rec.TRT.combined	VE303 Dosed Good	-0.00952874171329343	0.186121692391597	202	202	0.959315673095451	0.999999439642189
Dysgonomonas.capnocytophagoides	VE303	VE303	-0.00107989168831704	0.0603874639147464	202	202	0.985755601797075	0.999999439642189
Dysgonomonas.sp..UBA7710	rec.TRT.combined	Placebo Good	-0.0141002320441229	0.285388796292283	202	202	0.960731573581727	0.999999439642189
Dysgonomonas.sp..UBA7710	rec.TRT.combined	Placebo Bad	-0.0349124890509168	0.310495334501442	202	202	0.910785552905971	0.999999439642189
Dysgonomonas.sp..UBA7710	VE303	VE303	0.000547141842984167	0.02377155314012	202	202	0.981673217375664	0.999999439642189
Eggerthella.lenta	Abx.group_joined	Vanco_Metro	0.058080751780148	0.328567201019803	202	202	0.86021553553447	0.999999439642189
Eisenbergiella.massiliensis	rec.TRT.combined	Placebo Bad	-0.0173148935716601	0.343194615261579	202	202	0.95987134007865	0.999999439642189
Eisenbergiella.sp..OF01.20	rec.TRT.combined	Placebo Bad	0.00541038474038946	0.11160511599338	202	202	0.961463020138228	0.999999439642189
Enterobacter.ludwigii	rec.TRT.combined	VE303 Dosed Good	0.0298755807432747	0.162550128991718	202	202	0.854599728340897	0.999999439642189
Enterobacter.roggenkampii	rec.TRT.combined	Placebo Bad	0.0926800745858248	0.585148813273028	202	202	0.874539662134821	0.999999439642189
Enterococcus.casseliflavus	Abx.group_joined	Vanco_Metro	-0.00607133205209312	0.393436409057925	202	202	0.987730664700196	0.999999439642189
Enterococcus.faecium	Abx.group_joined	Vanco_Metro	0.0948566885167011	0.673646012004115	202	202	0.888409599161203	0.999999439642189
Erysipelatoclostridium.ramosum	rec.TRT.combined	VE303 Dosed Good	-0.114938898830997	0.617286995186813	202	202	0.852740474493577	0.999999439642189
Erysipelotrichaceae.bacterium.6_1_45	rec.TRT.combined	Placebo Bad	0.076766268206961	0.659674128381426	202	202	0.907606716471551	0.999999439642189
Escherichia.coli	Abx.group_joined	Vanco_Metro	-0.112076494527594	0.960361529536708	202	202	0.907438009706651	0.999999439642189
Escherichia.marmotae	Abx.group_joined	Vanco_Metro	-0.0594817870124497	0.375047739974893	202	202	0.874528635884516	0.999999439642189
Eubacteriaceae.bacterium.CHKCI004	Abx.group_joined	Vanco_Metro	-0.0127850615691601	0.203261904445671	202	202	0.950018955064189	0.999999439642189
Eubacterium.hallii	rec.TRT.combined	Placebo Bad	-0.0142184730375123	0.373802873115269	202	202	0.969744037151972	0.999999439642189
Eubacterium.rectale	rec.TRT.combined	Placebo Good	0.0335283308726759	0.420877899859071	202	202	0.936685768298289	0.999999439642189
Eubacterium.rectale	rec.TRT.combined	Placebo Bad	0.0209174496815682	0.459204703568937	202	202	0.963769968454706	0.999999439642189
Eubacterium.sp..CAG.115	Abx.group_joined	Vanco_Metro	0.00776800855569691	0.115871043677474	202	202	0.946734748996382	0.999999439642189
Eubacterium.sp..CAG.115	rec.TRT.combined	VE303 Dosed Good	-0.0214617240848455	0.139596673574454	202	202	0.878171494613751	0.999999439642189
Eubacterium.sp..CAG.115	rec.TRT.combined	Placebo Bad	-0.00357729511657398	0.195442475573649	202	202	0.985435338781004	0.999999439642189
Eubacterium.sp..CAG.180	rec.TRT.combined	VE303 Dosed Good	0.00242465892457331	0.136511578768428	202	202	0.98587081163472	0.999999439642189
Eubacterium.sp..CAG.180	rec.TRT.combined	Placebo Bad	0.0140882944453377	0.188629412505499	202	202	0.940636598225193	0.999999439642189
Eubacterium.sp..CAG.248	rec.TRT.combined	Placebo Good	0.0192488858613166	0.154861481106096	202	202	0.901337470831933	0.999999439642189
Eubacterium.sp..CAG.248	rec.TRT.combined	Placebo Bad	0.0214887932276571	0.169107497691293	202	202	0.899146165469722	0.999999439642189
Eubacterium.sp..CAG.38	rec.TRT.combined	VE303 Dosed Good	-0.0428228854965015	0.371384119003109	202	202	0.908476329987135	0.999999439642189
